SignUpId,CreditCard,Age,Gender,RegionCode,DeviceType,NoOfDevicesUsed,HoursPerDay,isPremiumserviceUsed,keyPress,NoShowsWatched,EoFEvents,EmptySearchResults,Wifi/MobileData,WatchSession,RecommendationSuccess,ExtenstionofTrails,GlobalEvent,DetectedMAC,ProfiledAge,WeekOfMonth,MostActiveTimeofDayForDataUsage,VPN,DownloadHistory,NoConnectedDevicesinHome,CostOfDevices,BoughtMembership
d8418b70-0f6b-11eb-8b8c-186590d21c4d,1,22,1,1003,4,1,18,1,313,3,5,3,2,4,3,4,1,d8419020-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,0,53,179384,1
d842d41c-0f6b-11eb-8b8c-186590d21c4d,2,50,1,1001,1,4,1,0,902,6,8,2,1,4,1,2,0,d842d976-0f6b-11eb-8b8c-186590d21c4d,1,4,1,1,3,78,845463,0
d8441d90-0f6b-11eb-8b8c-186590d21c4d,1,40,2,1006,4,2,4,0,314,5,3,1,2,2,13,4,1,d844227c-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,1,72,329052,1
d84559da-0f6b-11eb-8b8c-186590d21c4d,3,44,1,1001,5,5,8,1,306,1,8,3,2,1,9,2,1,d8455e80-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,3,70,915003,1
d8469d4a-0f6b-11eb-8b8c-186590d21c4d,3,84,1,1008,4,3,11,0,199,2,8,1,1,4,6,1,1,d846a2b8-0f6b-11eb-8b8c-186590d21c4d,0,1,1,0,4,95,1948839,0
d847f44c-0f6b-11eb-8b8c-186590d21c4d,2,98,1,1007,1,5,10,1,827,9,8,2,2,1,5,3,1,d847f906-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,3,93,812739,1
d8492e5c-0f6b-11eb-8b8c-186590d21c4d,1,54,1,1006,4,2,11,1,377,8,8,3,2,3,1,3,1,d8493316-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,2,30,343500,1
d84a88ba-0f6b-11eb-8b8c-186590d21c4d,3,77,2,1005,4,2,17,1,372,1,8,3,2,1,8,0,1,d84a8da6-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,3,65,1263895,1
d84bcdce-0f6b-11eb-8b8c-186590d21c4d,2,92,2,1008,4,3,9,1,349,8,8,3,2,3,12,3,0,d84bd346-0f6b-11eb-8b8c-186590d21c4d,2,2,3,1,0,19,365978,0
d84d0f68-0f6b-11eb-8b8c-186590d21c4d,2,89,2,1008,1,2,12,1,364,5,8,1,2,3,8,1,1,d84d145e-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,0,2,1098588,1
d84e517a-0f6b-11eb-8b8c-186590d21c4d,3,56,1,1002,3,4,7,1,757,7,8,3,1,4,1,0,1,d84e56c0-0f6b-11eb-8b8c-186590d21c4d,1,4,2,1,3,8,1038980,0
d84f8996-0f6b-11eb-8b8c-186590d21c4d,2,66,1,1000,4,5,3,0,154,8,8,2,2,3,3,1,1,d84f8e46-0f6b-11eb-8b8c-186590d21c4d,0,3,1,1,4,87,108130,1
d850d56c-0f6b-11eb-8b8c-186590d21c4d,2,56,1,1000,1,1,13,1,165,7,8,2,2,3,5,4,1,d850da30-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,0,53,1977952,1
d8521288-0f6b-11eb-8b8c-186590d21c4d,0,15,2,1008,1,5,5,1,497,2,2,4,2,3,4,3,1,d8521882-0f6b-11eb-8b8c-186590d21c4d,0,3,2,0,0,13,1321967,1
d8534b62-0f6b-11eb-8b8c-186590d21c4d,2,74,1,1009,3,3,18,1,379,4,8,2,2,3,3,1,1,d8535012-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,0,31,1895143,1
d85485cc-0f6b-11eb-8b8c-186590d21c4d,3,88,1,1000,2,4,7,0,248,1,8,2,2,2,13,3,1,d8548bee-0f6b-11eb-8b8c-186590d21c4d,1,1,4,0,1,16,1490959,0
d855cb1c-0f6b-11eb-8b8c-186590d21c4d,1,63,2,1009,1,4,8,0,636,8,8,1,2,3,11,1,1,d855cfd6-0f6b-11eb-8b8c-186590d21c4d,1,3,2,0,1,21,1404274,1
d857040a-0f6b-11eb-8b8c-186590d21c4d,1,23,2,1008,2,1,17,1,178,5,5,1,2,2,4,4,0,d8570964-0f6b-11eb-8b8c-186590d21c4d,1,4,2,0,0,55,1491611,0
d8584978-0f6b-11eb-8b8c-186590d21c4d,1,28,2,1009,3,2,4,1,840,9,1,4,2,2,10,2,1,d8584e28-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,2,22,1496070,1
d859859a-0f6b-11eb-8b8c-186590d21c4d,2,85,1,1006,4,3,19,0,197,6,8,1,1,1,3,1,0,d8598aea-0f6b-11eb-8b8c-186590d21c4d,0,1,1,0,1,36,83206,0
d85afaba-0f6b-11eb-8b8c-186590d21c4d,3,31,2,1008,3,1,5,1,772,3,4,2,2,4,7,3,1,d85affd8-0f6b-11eb-8b8c-186590d21c4d,0,3,2,0,3,3,987513,1
d85c464a-0f6b-11eb-8b8c-186590d21c4d,1,23,2,1000,5,1,2,1,655,2,1,3,2,1,7,2,1,d85c4bae-0f6b-11eb-8b8c-186590d21c4d,1,3,2,0,1,80,1277010,0
d85d92c0-0f6b-11eb-8b8c-186590d21c4d,3,53,2,1004,1,1,8,1,722,4,8,3,2,3,4,0,1,d85d9752-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,2,77,975319,1
d85ecb22-0f6b-11eb-8b8c-186590d21c4d,2,59,1,1003,4,3,9,1,284,4,8,1,2,4,1,3,1,d85ed004-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,1,91,1731826,1
d860201c-0f6b-11eb-8b8c-186590d21c4d,1,54,2,1009,3,2,9,1,917,1,8,1,2,1,5,2,1,d8602666-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,4,63,653364,1
d8615d7e-0f6b-11eb-8b8c-186590d21c4d,3,80,2,1005,3,4,5,0,752,6,8,3,1,2,14,4,0,d86163e6-0f6b-11eb-8b8c-186590d21c4d,2,2,2,1,0,61,1179618,0
d862963a-0f6b-11eb-8b8c-186590d21c4d,1,78,1,1006,5,2,4,1,128,4,8,4,1,1,7,2,1,d8629b94-0f6b-11eb-8b8c-186590d21c4d,1,2,3,0,4,86,46499,0
d863dc20-0f6b-11eb-8b8c-186590d21c4d,3,93,2,1002,3,3,9,0,930,7,8,3,1,1,8,2,1,d863e224-0f6b-11eb-8b8c-186590d21c4d,2,1,1,0,3,91,892587,0
d865326e-0f6b-11eb-8b8c-186590d21c4d,3,83,2,1003,3,2,1,1,775,9,8,2,2,4,5,1,1,d8653840-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,1,49,367945,1
d8667106-0f6b-11eb-8b8c-186590d21c4d,3,98,1,1009,2,4,16,0,783,5,8,4,2,2,10,1,1,d8667836-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,2,97,1550388,0
d867b156-0f6b-11eb-8b8c-186590d21c4d,1,47,1,1004,1,1,7,1,632,5,8,1,2,4,8,1,1,d867b7e6-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,4,71,1302911,1
d868ed64-0f6b-11eb-8b8c-186590d21c4d,3,54,2,1000,4,2,7,1,963,3,8,2,1,1,5,2,0,d868f2d2-0f6b-11eb-8b8c-186590d21c4d,1,1,3,1,3,7,1193999,0
d86a3494-0f6b-11eb-8b8c-186590d21c4d,3,34,2,1001,1,1,8,0,886,9,8,2,2,2,1,1,1,d86a3b1a-0f6b-11eb-8b8c-186590d21c4d,1,1,1,0,4,71,1951992,0
d86b74b2-0f6b-11eb-8b8c-186590d21c4d,2,63,1,1008,2,4,15,0,627,4,8,2,2,3,10,1,1,d86b7b88-0f6b-11eb-8b8c-186590d21c4d,1,3,2,0,0,99,196359,1
d86cbe80-0f6b-11eb-8b8c-186590d21c4d,2,21,2,1002,3,3,12,1,462,6,9,3,1,2,12,0,1,d86cc3e4-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,1,8,1402943,0
d86e0164-0f6b-11eb-8b8c-186590d21c4d,3,36,2,1000,4,2,6,1,308,4,2,2,1,3,1,4,0,d86e06fa-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,3,1,977750,0
d86f41e6-0f6b-11eb-8b8c-186590d21c4d,3,28,1,1003,3,5,17,1,212,6,9,1,2,4,13,1,0,d86f472c-0f6b-11eb-8b8c-186590d21c4d,1,2,1,0,0,64,125104,0
d8707fe8-0f6b-11eb-8b8c-186590d21c4d,3,78,1,1001,3,4,13,1,149,3,8,1,2,2,1,0,0,d870874a-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,4,21,135580,0
d871b7dc-0f6b-11eb-8b8c-186590d21c4d,1,95,2,1007,2,5,6,1,433,6,8,3,2,2,4,0,0,d871bfb6-0f6b-11eb-8b8c-186590d21c4d,1,1,1,1,4,6,320842,0
d8730fb0-0f6b-11eb-8b8c-186590d21c4d,3,81,1,1000,1,2,18,1,118,9,8,3,2,3,2,1,1,d8731474-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,0,37,1962605,1
d87453c0-0f6b-11eb-8b8c-186590d21c4d,2,92,2,1008,2,4,9,0,841,2,8,3,2,3,11,4,1,d8745910-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,2,89,1070839,0
d87598ca-0f6b-11eb-8b8c-186590d21c4d,0,16,1,1008,2,4,15,1,755,1,2,1,2,4,6,2,1,d8759e10-0f6b-11eb-8b8c-186590d21c4d,1,3,1,1,3,62,383939,1
d876df64-0f6b-11eb-8b8c-186590d21c4d,1,88,1,1003,3,2,8,1,266,2,8,3,2,3,12,3,1,d876e4d2-0f6b-11eb-8b8c-186590d21c4d,2,4,4,0,2,92,1666889,0
d8781e74-0f6b-11eb-8b8c-186590d21c4d,1,87,2,1001,3,1,19,1,526,5,8,3,1,4,2,3,1,d87823c4-0f6b-11eb-8b8c-186590d21c4d,0,4,4,0,2,70,959221,0
d8795dfc-0f6b-11eb-8b8c-186590d21c4d,1,42,1,1009,1,4,18,0,632,7,8,1,2,1,1,2,1,d87962b6-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,0,10,971224,1
d87a9d34-0f6b-11eb-8b8c-186590d21c4d,1,70,1,1004,4,2,13,1,526,4,8,1,1,3,4,3,0,d87aa28e-0f6b-11eb-8b8c-186590d21c4d,1,1,2,1,1,37,509434,0
d87bee46-0f6b-11eb-8b8c-186590d21c4d,3,97,2,1004,4,3,2,1,335,9,8,2,1,1,7,2,1,d87bf3a0-0f6b-11eb-8b8c-186590d21c4d,1,1,4,0,1,57,1161339,0
d87d33aa-0f6b-11eb-8b8c-186590d21c4d,2,30,2,1002,3,5,19,0,315,6,2,2,2,4,14,2,0,d87d3936-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,2,39,1486905,0
d87e7116-0f6b-11eb-8b8c-186590d21c4d,3,88,1,1007,1,1,14,0,127,8,8,1,2,1,12,4,1,d87e75c6-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,1,20,1236619,1
d87fb85a-0f6b-11eb-8b8c-186590d21c4d,0,14,1,1006,5,2,11,1,381,6,2,3,1,3,5,4,0,d87fbdc8-0f6b-11eb-8b8c-186590d21c4d,0,1,3,0,3,31,1948249,0
d880f882-0f6b-11eb-8b8c-186590d21c4d,2,41,1,1007,4,5,2,1,987,3,8,1,2,4,4,1,1,d880fd3c-0f6b-11eb-8b8c-186590d21c4d,1,3,2,1,4,35,1471583,1
d8822ee6-0f6b-11eb-8b8c-186590d21c4d,3,98,2,1000,2,1,19,1,716,2,8,4,2,2,7,1,1,d8823436-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,2,55,738784,0
d8836982-0f6b-11eb-8b8c-186590d21c4d,3,46,2,1004,4,3,5,1,249,2,8,2,2,4,11,0,1,d8836ef0-0f6b-11eb-8b8c-186590d21c4d,0,2,1,0,3,65,1868271,0
d884b698-0f6b-11eb-8b8c-186590d21c4d,2,74,1,1003,3,4,19,1,246,1,8,1,1,3,14,3,1,d884bcd8-0f6b-11eb-8b8c-186590d21c4d,0,4,1,0,3,89,1715571,0
d88607f0-0f6b-11eb-8b8c-186590d21c4d,1,95,2,1000,5,4,6,1,727,4,8,2,1,3,9,3,0,d8860d36-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,4,60,1785915,0
d8874d36-0f6b-11eb-8b8c-186590d21c4d,3,56,1,1006,4,1,2,0,468,4,8,4,2,4,5,1,0,d8875344-0f6b-11eb-8b8c-186590d21c4d,0,4,2,0,4,45,729500,0
d8889042-0f6b-11eb-8b8c-186590d21c4d,1,42,2,1001,3,5,1,1,678,4,8,4,2,1,12,2,1,d888959c-0f6b-11eb-8b8c-186590d21c4d,1,3,3,1,4,31,424017,0
d889c322-0f6b-11eb-8b8c-186590d21c4d,1,62,2,1006,4,2,12,1,201,3,8,4,2,4,8,1,1,d889c854-0f6b-11eb-8b8c-186590d21c4d,2,1,4,0,2,20,422488,0
d88aef86-0f6b-11eb-8b8c-186590d21c4d,2,62,2,1000,2,3,13,1,185,9,8,4,1,2,2,1,1,d88af4a4-0f6b-11eb-8b8c-186590d21c4d,0,2,2,0,1,84,1917944,0
d88c2c16-0f6b-11eb-8b8c-186590d21c4d,2,83,1,1006,4,3,14,1,755,2,8,4,1,3,11,4,1,d88c3152-0f6b-11eb-8b8c-186590d21c4d,2,2,1,0,1,84,1127492,0
d88d6978-0f6b-11eb-8b8c-186590d21c4d,1,63,2,1004,2,4,10,0,598,8,8,1,2,2,2,4,1,d88d6e8c-0f6b-11eb-8b8c-186590d21c4d,1,2,4,1,1,68,1885129,0
d88ea310-0f6b-11eb-8b8c-186590d21c4d,1,80,2,1000,1,4,2,1,797,7,8,3,1,2,12,1,1,d88ea8ba-0f6b-11eb-8b8c-186590d21c4d,0,1,4,1,2,99,1394232,0
d88fd8fc-0f6b-11eb-8b8c-186590d21c4d,1,63,2,1004,2,1,13,0,783,9,8,1,2,1,8,1,1,d88fde1a-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,4,78,1658301,1
d8912068-0f6b-11eb-8b8c-186590d21c4d,3,39,1,1002,4,5,18,0,539,3,5,1,2,1,2,0,1,d89125d6-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,2,57,1283274,1
d8926072-0f6b-11eb-8b8c-186590d21c4d,1,41,1,1005,1,2,16,1,254,3,8,4,2,1,5,4,1,d89265b8-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,2,62,1645044,1
d893b0f8-0f6b-11eb-8b8c-186590d21c4d,0,19,2,1008,3,2,15,1,290,4,2,3,2,2,13,4,1,d893b59e-0f6b-11eb-8b8c-186590d21c4d,1,3,3,0,2,76,705262,1
d894e04a-0f6b-11eb-8b8c-186590d21c4d,3,66,2,1006,5,1,13,0,138,7,8,4,2,3,4,1,1,d894e4c8-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,2,67,1122397,1
d89614e2-0f6b-11eb-8b8c-186590d21c4d,0,17,2,1000,3,1,3,1,241,6,2,4,2,1,7,4,1,d89619ce-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,4,37,53477,1
d897792c-0f6b-11eb-8b8c-186590d21c4d,3,78,1,1003,5,3,8,0,512,5,8,4,2,4,12,3,1,d8977eea-0f6b-11eb-8b8c-186590d21c4d,0,4,3,0,0,22,1417881,0
d898c700-0f6b-11eb-8b8c-186590d21c4d,2,83,2,1001,1,4,19,1,236,1,8,1,2,3,3,0,1,d898cbd8-0f6b-11eb-8b8c-186590d21c4d,2,3,3,0,3,4,1705334,1
d899fb0c-0f6b-11eb-8b8c-186590d21c4d,1,65,2,1002,4,1,8,1,518,6,8,4,2,3,8,0,1,d899ffc6-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,0,43,1412964,1
d89b362a-0f6b-11eb-8b8c-186590d21c4d,0,15,1,1004,5,4,18,1,910,4,7,2,2,1,3,1,1,d89b3b02-0f6b-11eb-8b8c-186590d21c4d,0,3,4,0,0,4,719102,1
d89c7af8-0f6b-11eb-8b8c-186590d21c4d,3,70,2,1007,5,2,3,0,228,5,8,3,1,2,6,1,0,d89c8048-0f6b-11eb-8b8c-186590d21c4d,1,2,4,1,2,10,1867184,0
d89db530-0f6b-11eb-8b8c-186590d21c4d,3,57,2,1002,4,1,8,1,370,4,8,3,2,1,11,4,1,d89dbaa8-0f6b-11eb-8b8c-186590d21c4d,1,2,4,1,0,55,1247291,0
d89efd64-0f6b-11eb-8b8c-186590d21c4d,1,61,1,1000,5,3,5,1,248,7,8,2,2,1,4,3,1,d89f0296-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,2,95,459523,1
d8a06af0-0f6b-11eb-8b8c-186590d21c4d,2,93,1,1006,1,3,14,0,944,9,8,2,2,1,13,3,1,d8a06fc8-0f6b-11eb-8b8c-186590d21c4d,0,3,1,0,0,17,849823,1
d8a1cb66-0f6b-11eb-8b8c-186590d21c4d,3,31,1,1007,3,2,6,0,644,8,7,2,2,1,4,3,0,d8a1d25a-0f6b-11eb-8b8c-186590d21c4d,2,4,2,0,2,97,1616132,0
d8a3752e-0f6b-11eb-8b8c-186590d21c4d,0,13,2,1004,4,1,17,1,433,4,1,2,2,3,12,1,1,d8a379de-0f6b-11eb-8b8c-186590d21c4d,0,3,3,0,0,25,251557,1
d8a4cf78-0f6b-11eb-8b8c-186590d21c4d,2,93,1,1000,5,1,19,0,474,2,8,1,1,1,8,3,0,d8a4d52c-0f6b-11eb-8b8c-186590d21c4d,2,4,1,0,1,15,1082009,0
d8a63dfe-0f6b-11eb-8b8c-186590d21c4d,3,80,2,1006,1,5,2,0,519,2,8,3,2,1,14,1,0,d8a64380-0f6b-11eb-8b8c-186590d21c4d,2,4,1,1,2,60,1901190,0
d8a77fb6-0f6b-11eb-8b8c-186590d21c4d,1,68,1,1003,1,3,1,1,430,3,8,1,2,4,14,3,1,d8a78470-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,1,47,368402,1
d8a985ae-0f6b-11eb-8b8c-186590d21c4d,3,87,1,1002,2,4,3,0,299,4,8,3,2,3,13,4,0,d8a98b76-0f6b-11eb-8b8c-186590d21c4d,1,4,4,0,3,20,54178,0
d8ab0050-0f6b-11eb-8b8c-186590d21c4d,3,71,1,1003,4,1,17,1,704,5,8,2,2,3,10,2,1,d8ab058c-0f6b-11eb-8b8c-186590d21c4d,2,3,4,1,2,73,1151387,1
d8ac5dec-0f6b-11eb-8b8c-186590d21c4d,1,55,2,1004,3,5,19,0,358,4,8,4,2,4,1,1,1,d8ac654e-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,1,83,352613,1
d8adb174-0f6b-11eb-8b8c-186590d21c4d,3,22,1,1002,3,2,12,1,591,3,8,3,2,2,2,4,1,d8adb6a6-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,0,84,285454,1
d8af0a42-0f6b-11eb-8b8c-186590d21c4d,2,82,2,1007,2,3,9,1,947,8,8,1,2,2,3,2,1,d8af0fa6-0f6b-11eb-8b8c-186590d21c4d,1,3,2,1,3,18,1090638,1
d8b05c30-0f6b-11eb-8b8c-186590d21c4d,0,13,1,1005,1,1,6,1,887,8,4,4,2,1,1,1,1,d8b0611c-0f6b-11eb-8b8c-186590d21c4d,1,3,2,1,4,21,869367,1
d8b1ad6a-0f6b-11eb-8b8c-186590d21c4d,2,53,1,1005,2,5,14,1,118,2,8,1,2,1,2,4,1,d8b1b2e2-0f6b-11eb-8b8c-186590d21c4d,0,3,3,1,0,60,1218879,1
d8b30160-0f6b-11eb-8b8c-186590d21c4d,2,53,2,1008,5,2,18,1,485,7,8,3,2,4,6,1,1,d8b305f2-0f6b-11eb-8b8c-186590d21c4d,2,3,2,0,1,13,966197,1
d8b45358-0f6b-11eb-8b8c-186590d21c4d,0,18,1,1003,4,3,10,1,400,2,6,1,1,2,6,0,0,d8b458a8-0f6b-11eb-8b8c-186590d21c4d,0,2,1,0,4,23,1228927,0
d8b580ca-0f6b-11eb-8b8c-186590d21c4d,0,19,1,1009,4,3,7,1,632,5,4,3,2,1,8,0,1,d8b58570-0f6b-11eb-8b8c-186590d21c4d,1,3,3,0,1,83,115245,1
d8b6ae78-0f6b-11eb-8b8c-186590d21c4d,1,93,2,1006,4,4,16,1,318,3,8,1,1,3,10,2,1,d8b6b3dc-0f6b-11eb-8b8c-186590d21c4d,1,1,3,1,2,10,1797410,0
d8b7de38-0f6b-11eb-8b8c-186590d21c4d,2,23,1,1002,1,4,17,1,244,2,8,2,2,1,14,0,1,d8b7e2fc-0f6b-11eb-8b8c-186590d21c4d,0,3,4,1,1,23,1711347,1
d8b9124e-0f6b-11eb-8b8c-186590d21c4d,3,97,1,1002,2,4,19,1,322,9,8,1,1,2,5,3,0,d8b91762-0f6b-11eb-8b8c-186590d21c4d,2,3,2,1,3,29,1206542,0
d8ba3a8e-0f6b-11eb-8b8c-186590d21c4d,3,84,1,1001,5,2,4,0,317,2,8,1,1,3,8,0,1,d8ba4010-0f6b-11eb-8b8c-186590d21c4d,1,1,4,0,2,51,509452,0
d8bb6918-0f6b-11eb-8b8c-186590d21c4d,2,53,1,1000,5,5,10,1,363,3,8,1,2,1,2,0,1,d8bb6e18-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,2,34,1916755,0
d8bcab48-0f6b-11eb-8b8c-186590d21c4d,3,30,2,1007,1,3,19,1,344,6,1,4,1,4,1,2,1,d8bcb0ca-0f6b-11eb-8b8c-186590d21c4d,1,2,2,1,4,44,1499682,0
d8bde328-0f6b-11eb-8b8c-186590d21c4d,2,81,1,1003,3,4,5,1,326,1,8,3,1,4,9,2,0,d8bde81e-0f6b-11eb-8b8c-186590d21c4d,1,4,4,1,2,62,971286,0
d8bf1496-0f6b-11eb-8b8c-186590d21c4d,3,28,2,1007,1,2,18,1,739,3,2,3,2,4,5,3,1,d8bf190a-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,1,84,1500653,1
d8c03600-0f6b-11eb-8b8c-186590d21c4d,2,57,1,1005,3,4,19,0,480,8,8,1,2,4,3,3,1,d8c03ae2-0f6b-11eb-8b8c-186590d21c4d,0,3,4,0,2,81,1424573,0
d8c165ca-0f6b-11eb-8b8c-186590d21c4d,1,72,1,1002,1,2,18,0,889,9,8,2,2,1,11,3,1,d8c16b24-0f6b-11eb-8b8c-186590d21c4d,2,4,3,0,0,15,836662,0
d8c29c6a-0f6b-11eb-8b8c-186590d21c4d,1,30,2,1003,1,4,17,0,251,3,3,4,2,1,3,1,1,d8c2a160-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,3,44,1275123,1
d8c3bf28-0f6b-11eb-8b8c-186590d21c4d,1,60,1,1006,1,3,7,1,172,4,8,3,2,3,9,3,1,d8c3c428-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,2,62,793717,1
d8c4e114-0f6b-11eb-8b8c-186590d21c4d,1,86,2,1006,4,3,13,1,691,9,8,4,2,1,6,2,1,d8c4e60a-0f6b-11eb-8b8c-186590d21c4d,2,2,4,0,0,15,1665913,0
d8c637da-0f6b-11eb-8b8c-186590d21c4d,2,68,2,1008,1,4,17,1,132,3,8,4,1,2,4,2,0,d8c63e9c-0f6b-11eb-8b8c-186590d21c4d,2,1,1,0,3,77,1893041,0
d8c79c9c-0f6b-11eb-8b8c-186590d21c4d,2,38,1,1004,3,3,4,0,993,5,6,2,2,4,10,0,0,d8c7a25a-0f6b-11eb-8b8c-186590d21c4d,0,4,1,1,3,95,822432,0
d8c8edd6-0f6b-11eb-8b8c-186590d21c4d,1,67,1,1003,1,4,3,0,429,3,8,4,1,2,9,3,0,d8c8f3e4-0f6b-11eb-8b8c-186590d21c4d,0,1,3,1,0,4,855432,0
d8ca4870-0f6b-11eb-8b8c-186590d21c4d,3,44,1,1001,4,4,5,1,841,1,8,3,2,1,2,0,1,d8ca4dc0-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,3,53,510944,1
d8cbb7c8-0f6b-11eb-8b8c-186590d21c4d,1,91,2,1007,4,5,1,0,817,3,8,3,2,3,13,1,0,d8cbbda4-0f6b-11eb-8b8c-186590d21c4d,0,1,1,1,4,86,1570496,0
d8cd0696-0f6b-11eb-8b8c-186590d21c4d,2,27,2,1006,4,4,3,1,279,7,7,3,1,2,13,2,0,d8cd0c4a-0f6b-11eb-8b8c-186590d21c4d,1,1,1,1,1,94,252066,0
d8ce5f3c-0f6b-11eb-8b8c-186590d21c4d,3,92,2,1000,4,2,6,0,902,6,8,4,2,2,14,4,0,d8ce64dc-0f6b-11eb-8b8c-186590d21c4d,0,4,2,0,4,84,1677907,0
d8cfcf84-0f6b-11eb-8b8c-186590d21c4d,2,70,1,1006,4,4,7,1,582,2,8,3,2,4,5,4,1,d8cfd4ca-0f6b-11eb-8b8c-186590d21c4d,1,3,1,0,4,89,17216,1
d8d118c6-0f6b-11eb-8b8c-186590d21c4d,2,43,2,1000,4,1,1,0,761,4,8,4,2,3,4,0,1,d8d11d62-0f6b-11eb-8b8c-186590d21c4d,1,3,2,0,0,40,908941,1
d8d25e5c-0f6b-11eb-8b8c-186590d21c4d,2,97,2,1007,2,5,14,1,941,6,8,1,2,1,11,2,0,d8d2641a-0f6b-11eb-8b8c-186590d21c4d,0,2,3,0,4,99,1602985,0
d8d38f02-0f6b-11eb-8b8c-186590d21c4d,1,47,2,1008,3,1,3,0,832,2,8,1,2,3,1,3,1,d8d393b2-0f6b-11eb-8b8c-186590d21c4d,1,3,2,1,3,93,765148,1
d8d4c232-0f6b-11eb-8b8c-186590d21c4d,2,49,1,1000,2,5,2,0,719,5,8,1,1,3,6,4,1,d8d4c7f0-0f6b-11eb-8b8c-186590d21c4d,1,4,3,0,4,38,38412,0
d8d61b82-0f6b-11eb-8b8c-186590d21c4d,1,79,2,1002,5,5,13,1,911,4,8,1,1,3,12,4,1,d8d620b4-0f6b-11eb-8b8c-186590d21c4d,1,3,4,1,1,21,641537,0
d8d743cc-0f6b-11eb-8b8c-186590d21c4d,2,89,2,1006,1,1,11,1,224,4,8,4,2,3,14,3,1,d8d748c2-0f6b-11eb-8b8c-186590d21c4d,2,3,3,1,2,45,469527,0
d8d869a0-0f6b-11eb-8b8c-186590d21c4d,2,63,2,1003,5,1,9,0,441,6,8,3,1,2,13,3,1,d8d86ea0-0f6b-11eb-8b8c-186590d21c4d,0,2,3,1,1,97,962285,0
d8d984c0-0f6b-11eb-8b8c-186590d21c4d,1,45,1,1002,5,1,3,1,376,1,8,3,1,1,2,0,1,d8d989c0-0f6b-11eb-8b8c-186590d21c4d,0,3,4,0,2,65,494135,0
d8dabe6c-0f6b-11eb-8b8c-186590d21c4d,1,82,2,1000,2,5,5,1,903,6,8,2,1,4,7,0,0,d8dac48e-0f6b-11eb-8b8c-186590d21c4d,2,3,1,0,0,32,363945,0
d8dc200e-0f6b-11eb-8b8c-186590d21c4d,2,50,2,1003,2,3,16,0,243,5,8,2,2,1,14,2,1,d8dc2554-0f6b-11eb-8b8c-186590d21c4d,0,3,2,1,1,29,1407407,1
d8dd6572-0f6b-11eb-8b8c-186590d21c4d,1,75,1,1007,5,3,15,0,277,6,8,2,2,4,12,0,1,d8dd6a4a-0f6b-11eb-8b8c-186590d21c4d,1,3,1,1,0,70,805401,1
d8dec7be-0f6b-11eb-8b8c-186590d21c4d,1,62,2,1009,4,5,19,0,595,6,8,3,2,1,12,3,1,d8deccf0-0f6b-11eb-8b8c-186590d21c4d,1,3,4,0,4,14,1226391,1
d8e021a4-0f6b-11eb-8b8c-186590d21c4d,1,38,1,1009,2,5,5,1,283,4,1,4,2,4,10,2,1,d8e0276c-0f6b-11eb-8b8c-186590d21c4d,2,3,4,0,3,27,667925,1
