SignUpId,CreditCard,Age,Gender,RegionCode,DeviceType,NoOfDevicesUsed,HoursPerDay,isPremiumserviceUsed,keyPress,NoShowsWatched,EoFEvents,EmptySearchResults,Wifi/MobileData,WatchSession,RecommendationSuccess,ExtenstionofTrails,GlobalEvent,DetectedMAC,ProfiledAge,WeekOfMonth,MostActiveTimeofDayForDataUsage,VPN,DownloadHistory,NoConnectedDevicesinHome,CostOfDevices,BoughtMembership
ae5a7162-0ee1-11eb-b0e9-186590d21c4d,3,79,1,1000,3,1,15,1,284,5,1,4,1,2,12,2,0,ae5a793c-0ee1-11eb-b0e9-186590d21c4d,2,2,2,0,3,79,1775988,1
ae5c0216-0ee1-11eb-b0e9-186590d21c4d,2,94,2,1000,5,2,13,0,315,7,7,2,1,2,14,2,0,ae5c0e50-0ee1-11eb-b0e9-186590d21c4d,1,4,3,0,1,47,1611055,1
ae5d5cec-0ee1-11eb-b0e9-186590d21c4d,3,54,1,1006,4,4,10,0,824,7,2,2,1,2,9,1,0,ae5d6476-0ee1-11eb-b0e9-186590d21c4d,0,4,4,1,3,14,766750,0
ae5f3da0-0ee1-11eb-b0e9-186590d21c4d,2,55,1,1004,3,1,14,0,646,9,1,2,1,4,10,1,0,ae5f44e4-0ee1-11eb-b0e9-186590d21c4d,2,2,2,0,3,98,1605911,0
ae60ca4e-0ee1-11eb-b0e9-186590d21c4d,2,81,2,1009,5,1,15,0,303,4,2,2,1,2,4,1,0,ae60dfc0-0ee1-11eb-b0e9-186590d21c4d,0,3,3,1,2,59,1077873,1
ae625b8e-0ee1-11eb-b0e9-186590d21c4d,1,54,2,1003,4,2,8,1,420,4,9,3,2,3,13,3,0,ae62623c-0ee1-11eb-b0e9-186590d21c4d,2,2,2,1,0,8,1663342,1
ae63f98a-0ee1-11eb-b0e9-186590d21c4d,2,31,2,1005,4,2,16,1,255,9,6,1,1,4,10,1,0,ae6405e2-0ee1-11eb-b0e9-186590d21c4d,0,1,2,0,0,66,959265,0
ae65530c-0ee1-11eb-b0e9-186590d21c4d,2,79,2,1009,3,3,8,0,436,9,7,2,1,2,2,0,0,ae655c4e-0ee1-11eb-b0e9-186590d21c4d,0,3,1,1,4,58,711569,0
ae66c714-0ee1-11eb-b0e9-186590d21c4d,1,17,1,1006,2,3,2,0,469,8,4,2,2,4,8,3,0,ae66cdfe-0ee1-11eb-b0e9-186590d21c4d,0,2,3,1,0,79,1420770,1
ae681d4e-0ee1-11eb-b0e9-186590d21c4d,1,72,1,1002,2,2,2,0,948,9,8,2,1,4,12,3,0,ae6824d8-0ee1-11eb-b0e9-186590d21c4d,0,1,2,1,3,28,1374764,0
ae69a93e-0ee1-11eb-b0e9-186590d21c4d,2,87,2,1008,1,2,3,1,507,4,9,4,1,2,8,4,0,ae69bae6-0ee1-11eb-b0e9-186590d21c4d,1,4,2,1,3,14,390900,0
ae6b6abc-0ee1-11eb-b0e9-186590d21c4d,2,27,1,1003,5,5,19,0,319,2,9,1,1,1,3,4,0,ae6b73a4-0ee1-11eb-b0e9-186590d21c4d,2,3,1,0,1,72,364826,1
ae6d01d8-0ee1-11eb-b0e9-186590d21c4d,2,54,1,1009,1,2,12,1,114,8,9,4,1,3,1,2,0,ae6d09c6-0ee1-11eb-b0e9-186590d21c4d,1,1,2,0,3,57,35479,0
ae6e68de-0ee1-11eb-b0e9-186590d21c4d,3,36,2,1007,2,3,18,1,877,8,7,1,2,4,4,1,0,ae6e70cc-0ee1-11eb-b0e9-186590d21c4d,2,3,2,1,2,69,767799,0
ae6fb4fa-0ee1-11eb-b0e9-186590d21c4d,1,25,1,1009,1,5,10,0,492,1,9,2,2,1,11,4,0,ae6fbb58-0ee1-11eb-b0e9-186590d21c4d,2,4,4,0,3,13,1731907,0
ae7210ba-0ee1-11eb-b0e9-186590d21c4d,2,59,2,1009,2,5,4,0,167,1,1,4,1,3,3,3,0,ae721aba-0ee1-11eb-b0e9-186590d21c4d,0,2,3,1,3,37,1850710,1
ae740fd2-0ee1-11eb-b0e9-186590d21c4d,2,69,1,1006,5,3,15,1,360,3,6,3,2,1,12,0,0,ae741734-0ee1-11eb-b0e9-186590d21c4d,0,2,4,0,0,14,436184,0
ae7635e6-0ee1-11eb-b0e9-186590d21c4d,1,86,2,1006,4,3,9,1,855,7,3,2,1,1,8,1,0,ae764824-0ee1-11eb-b0e9-186590d21c4d,0,1,3,0,4,24,108300,1
ae78248c-0ee1-11eb-b0e9-186590d21c4d,2,84,1,1008,5,1,9,1,507,5,1,1,2,4,6,3,0,ae783c56-0ee1-11eb-b0e9-186590d21c4d,1,2,1,1,4,71,1029629,0
ae79f0c8-0ee1-11eb-b0e9-186590d21c4d,3,18,1,1005,4,1,3,1,740,2,8,4,2,2,4,0,0,ae79f82a-0ee1-11eb-b0e9-186590d21c4d,0,3,3,0,0,10,396301,0
ae7b5e9a-0ee1-11eb-b0e9-186590d21c4d,2,76,1,1005,2,2,16,0,705,9,7,1,2,3,13,4,0,ae7b6ae8-0ee1-11eb-b0e9-186590d21c4d,2,2,3,1,0,64,1995187,0
ae7cc082-0ee1-11eb-b0e9-186590d21c4d,2,15,2,1002,2,3,13,0,838,2,8,3,2,2,11,2,0,ae7cc7ee-0ee1-11eb-b0e9-186590d21c4d,2,1,2,0,0,1,1296184,0
ae7e1b12-0ee1-11eb-b0e9-186590d21c4d,1,27,1,1003,3,4,4,0,968,2,1,2,1,1,4,2,0,ae7e2198-0ee1-11eb-b0e9-186590d21c4d,0,1,2,0,1,32,619381,1
ae7f794e-0ee1-11eb-b0e9-186590d21c4d,3,86,1,1001,2,1,13,0,828,8,1,2,2,1,5,4,0,ae7f80e2-0ee1-11eb-b0e9-186590d21c4d,1,1,1,1,1,58,1527343,1
ae80dfdc-0ee1-11eb-b0e9-186590d21c4d,1,92,1,1004,3,3,19,1,450,2,6,4,1,1,7,0,0,ae80e8ce-0ee1-11eb-b0e9-186590d21c4d,1,2,1,1,0,58,1183751,0
ae82cbda-0ee1-11eb-b0e9-186590d21c4d,1,70,2,1005,1,5,12,0,564,9,2,3,1,2,3,4,0,ae82e0d4-0ee1-11eb-b0e9-186590d21c4d,2,4,3,0,3,66,1498644,1
ae84677e-0ee1-11eb-b0e9-186590d21c4d,1,86,1,1007,1,3,18,1,537,9,5,3,1,4,5,2,0,ae847052-0ee1-11eb-b0e9-186590d21c4d,0,4,4,1,3,77,1532073,0
ae85c43e-0ee1-11eb-b0e9-186590d21c4d,3,42,2,1009,2,4,1,1,227,6,9,1,1,2,9,2,0,ae85cb96-0ee1-11eb-b0e9-186590d21c4d,0,3,3,1,3,4,1880562,0
ae8748c2-0ee1-11eb-b0e9-186590d21c4d,1,64,1,1005,5,5,14,0,714,8,9,3,2,1,8,0,0,ae875ccc-0ee1-11eb-b0e9-186590d21c4d,2,4,4,0,1,98,1650704,0
ae88a370-0ee1-11eb-b0e9-186590d21c4d,2,22,1,1002,1,3,1,1,684,6,6,4,1,4,1,1,0,ae88ae10-0ee1-11eb-b0e9-186590d21c4d,1,1,4,0,4,11,769607,1
ae8aa120-0ee1-11eb-b0e9-186590d21c4d,3,22,2,1004,2,5,2,1,109,6,4,1,2,2,12,2,0,ae8aaefe-0ee1-11eb-b0e9-186590d21c4d,2,1,1,0,4,85,258173,1
ae8cd97c-0ee1-11eb-b0e9-186590d21c4d,2,44,1,1003,5,5,2,1,598,3,1,4,1,1,3,2,0,ae8cfcc2-0ee1-11eb-b0e9-186590d21c4d,0,4,1,0,0,7,913083,0
ae8ebc6a-0ee1-11eb-b0e9-186590d21c4d,3,46,2,1004,2,3,19,1,782,2,2,1,2,2,11,0,0,ae8ec3b8-0ee1-11eb-b0e9-186590d21c4d,1,2,3,0,0,85,1099887,0
ae90115a-0ee1-11eb-b0e9-186590d21c4d,1,57,1,1007,5,2,13,0,532,2,8,4,2,3,5,3,0,ae9017f4-0ee1-11eb-b0e9-186590d21c4d,0,4,2,0,2,65,913672,0
ae9193cc-0ee1-11eb-b0e9-186590d21c4d,2,59,1,1003,1,1,19,0,668,3,4,3,1,3,3,2,0,ae919b10-0ee1-11eb-b0e9-186590d21c4d,1,2,3,1,0,14,1191045,1
ae92c9ea-0ee1-11eb-b0e9-186590d21c4d,3,72,2,1003,4,1,2,1,981,3,7,3,2,3,2,4,0,ae92d46c-0ee1-11eb-b0e9-186590d21c4d,2,1,1,0,2,68,585808,0
ae944518-0ee1-11eb-b0e9-186590d21c4d,2,57,1,1001,4,4,2,0,600,8,7,1,2,2,6,0,0,ae944bbc-0ee1-11eb-b0e9-186590d21c4d,0,2,1,1,3,67,881230,0
ae959d5a-0ee1-11eb-b0e9-186590d21c4d,1,14,1,1009,1,1,10,0,242,9,5,3,1,1,4,1,0,ae95a494-0ee1-11eb-b0e9-186590d21c4d,1,2,2,1,0,89,744653,0
ae978444-0ee1-11eb-b0e9-186590d21c4d,1,80,1,1006,1,4,8,1,964,1,5,3,1,1,14,4,0,ae978b38-0ee1-11eb-b0e9-186590d21c4d,2,2,2,1,0,49,498125,1
ae99060c-0ee1-11eb-b0e9-186590d21c4d,1,15,1,1006,1,2,9,1,511,9,5,2,2,2,9,1,0,ae990d96-0ee1-11eb-b0e9-186590d21c4d,0,1,3,0,3,58,598836,0
ae9a6b50-0ee1-11eb-b0e9-186590d21c4d,1,33,1,1005,4,5,8,1,457,7,5,1,2,2,11,2,0,ae9a726c-0ee1-11eb-b0e9-186590d21c4d,2,1,4,0,0,14,1869043,1
ae9c28dc-0ee1-11eb-b0e9-186590d21c4d,3,74,1,1009,4,1,17,1,552,6,4,4,2,1,1,3,0,ae9c3066-0ee1-11eb-b0e9-186590d21c4d,2,2,3,0,0,60,985574,0
ae9d75a2-0ee1-11eb-b0e9-186590d21c4d,1,28,1,1002,1,3,15,1,565,3,5,4,2,2,6,4,0,ae9d7c46-0ee1-11eb-b0e9-186590d21c4d,0,1,4,0,1,58,144425,0
ae9eefa4-0ee1-11eb-b0e9-186590d21c4d,3,30,2,1007,5,3,15,0,706,8,6,2,1,3,13,3,0,ae9ef698-0ee1-11eb-b0e9-186590d21c4d,2,3,1,0,0,16,1541920,0
aea03094-0ee1-11eb-b0e9-186590d21c4d,2,24,2,1002,4,2,17,0,351,5,3,4,1,4,6,4,0,aea0380a-0ee1-11eb-b0e9-186590d21c4d,0,1,2,0,2,9,1076821,1
aea21ce2-0ee1-11eb-b0e9-186590d21c4d,3,88,1,1003,5,2,9,0,326,3,4,1,2,2,8,2,0,aea223b8-0ee1-11eb-b0e9-186590d21c4d,2,2,3,1,0,86,1527932,0
aea3b26e-0ee1-11eb-b0e9-186590d21c4d,2,44,2,1004,1,1,14,0,829,6,2,1,2,4,2,1,0,aea3b96c-0ee1-11eb-b0e9-186590d21c4d,2,2,3,0,4,98,828000,1
aea4f8d6-0ee1-11eb-b0e9-186590d21c4d,3,20,1,1000,3,1,2,1,706,2,6,2,2,2,5,2,0,aea4ff7a-0ee1-11eb-b0e9-186590d21c4d,2,4,2,0,1,58,143876,0
aea66982-0ee1-11eb-b0e9-186590d21c4d,3,17,2,1004,2,3,6,0,668,8,4,3,2,4,13,4,0,aea674e0-0ee1-11eb-b0e9-186590d21c4d,2,2,1,0,1,91,1174115,1
aea7c0de-0ee1-11eb-b0e9-186590d21c4d,3,90,2,1007,2,4,13,1,423,3,6,1,2,3,5,2,0,aea7d1b4-0ee1-11eb-b0e9-186590d21c4d,1,2,2,0,4,21,1381396,1
aea9659c-0ee1-11eb-b0e9-186590d21c4d,3,22,2,1009,5,2,13,0,673,3,6,3,2,2,5,0,0,aea96e02-0ee1-11eb-b0e9-186590d21c4d,2,1,4,0,2,78,51095,0
aeaad29c-0ee1-11eb-b0e9-186590d21c4d,2,74,1,1000,2,3,16,0,506,6,2,1,2,4,3,4,0,aeaada26-0ee1-11eb-b0e9-186590d21c4d,2,4,4,1,4,97,36153,1
aeac3e8e-0ee1-11eb-b0e9-186590d21c4d,3,23,1,1001,4,2,8,0,491,6,9,2,2,3,14,2,0,aeac4582-0ee1-11eb-b0e9-186590d21c4d,2,2,4,0,3,31,464129,0
aeae203c-0ee1-11eb-b0e9-186590d21c4d,1,20,2,1004,5,4,8,0,961,3,6,1,2,4,3,1,0,aeae2834-0ee1-11eb-b0e9-186590d21c4d,1,3,1,0,0,29,306714,1
aeafa83a-0ee1-11eb-b0e9-186590d21c4d,3,35,1,1008,4,3,3,1,653,3,1,3,2,2,5,3,0,aeafb0dc-0ee1-11eb-b0e9-186590d21c4d,2,2,3,0,1,76,1207973,0
aeb0f5f0-0ee1-11eb-b0e9-186590d21c4d,1,54,2,1002,2,1,3,1,529,7,9,2,1,3,3,0,0,aeb0fcf8-0ee1-11eb-b0e9-186590d21c4d,1,4,3,0,2,90,372532,0
aeb24aa4-0ee1-11eb-b0e9-186590d21c4d,2,85,1,1005,2,1,12,0,326,3,1,4,1,1,1,3,0,aeb25602-0ee1-11eb-b0e9-186590d21c4d,0,1,3,1,4,74,561113,1
aeb398aa-0ee1-11eb-b0e9-186590d21c4d,2,63,1,1001,3,2,5,1,319,3,9,4,1,2,13,1,0,aeb39f26-0ee1-11eb-b0e9-186590d21c4d,2,3,2,1,1,19,1049171,1
aeb4f97a-0ee1-11eb-b0e9-186590d21c4d,1,81,1,1000,1,5,8,1,517,2,1,1,2,2,9,2,0,aeb507c6-0ee1-11eb-b0e9-186590d21c4d,2,1,3,0,0,69,37993,1
aeb6bd5a-0ee1-11eb-b0e9-186590d21c4d,3,24,1,1009,4,2,3,1,850,9,8,4,2,4,7,1,0,aeb6c408-0ee1-11eb-b0e9-186590d21c4d,2,3,1,0,3,18,243116,1
aeb813b2-0ee1-11eb-b0e9-186590d21c4d,1,63,2,1009,2,3,16,0,106,9,3,2,2,3,3,3,0,aeb82078-0ee1-11eb-b0e9-186590d21c4d,2,3,1,1,4,38,1616357,0
aeb963f2-0ee1-11eb-b0e9-186590d21c4d,1,35,2,1007,3,4,18,0,111,4,9,3,2,4,1,2,0,aeb96bcc-0ee1-11eb-b0e9-186590d21c4d,0,2,3,1,4,15,1358751,1
aebad66a-0ee1-11eb-b0e9-186590d21c4d,2,54,1,1009,2,5,4,1,222,6,2,4,2,2,6,4,0,aebadd7c-0ee1-11eb-b0e9-186590d21c4d,1,4,3,0,4,51,784831,1
aebc0314-0ee1-11eb-b0e9-186590d21c4d,2,41,2,1001,1,3,4,0,503,3,6,1,1,1,13,3,0,aebc0a12-0ee1-11eb-b0e9-186590d21c4d,1,4,3,1,0,37,1777984,1
aebd962a-0ee1-11eb-b0e9-186590d21c4d,2,52,2,1003,4,4,2,0,785,4,6,2,1,1,11,2,0,aebd9d0a-0ee1-11eb-b0e9-186590d21c4d,2,2,2,0,2,61,156163,1
aebf3890-0ee1-11eb-b0e9-186590d21c4d,3,76,1,1009,4,2,12,0,491,2,3,3,2,2,14,1,0,aebf49a2-0ee1-11eb-b0e9-186590d21c4d,1,4,4,0,0,32,276170,1
aec0b576-0ee1-11eb-b0e9-186590d21c4d,3,88,2,1004,3,3,8,1,768,1,7,1,1,3,13,2,0,aec0bcba-0ee1-11eb-b0e9-186590d21c4d,1,2,2,1,1,66,656264,0
aec2174a-0ee1-11eb-b0e9-186590d21c4d,1,14,2,1005,4,5,18,0,443,7,9,1,2,3,3,4,0,aec21f74-0ee1-11eb-b0e9-186590d21c4d,0,3,1,1,0,74,515693,0
aec354b6-0ee1-11eb-b0e9-186590d21c4d,2,79,2,1005,4,2,8,1,271,2,5,4,2,3,8,3,0,aec35e66-0ee1-11eb-b0e9-186590d21c4d,2,4,2,1,2,90,368469,1
aec4c8d2-0ee1-11eb-b0e9-186590d21c4d,1,38,2,1008,3,2,10,1,673,5,9,1,1,2,7,4,0,aec4cfee-0ee1-11eb-b0e9-186590d21c4d,2,1,4,1,3,14,1154422,0
aec61552-0ee1-11eb-b0e9-186590d21c4d,3,59,1,1009,3,5,18,1,659,8,8,2,1,4,14,1,0,aec61bd8-0ee1-11eb-b0e9-186590d21c4d,2,3,4,0,2,23,687802,1
aec86d34-0ee1-11eb-b0e9-186590d21c4d,1,17,2,1002,5,5,8,0,853,4,6,2,2,4,5,0,0,aec88210-0ee1-11eb-b0e9-186590d21c4d,0,1,1,1,0,80,1874463,0
aecac70a-0ee1-11eb-b0e9-186590d21c4d,1,16,1,1005,2,4,7,0,636,3,9,4,2,1,4,3,0,aecacf52-0ee1-11eb-b0e9-186590d21c4d,2,2,1,0,3,22,1611645,1
aecd00d8-0ee1-11eb-b0e9-186590d21c4d,2,32,2,1008,1,4,5,0,218,1,1,1,2,4,14,4,0,aecd086c-0ee1-11eb-b0e9-186590d21c4d,1,4,1,1,0,49,476765,1
aece8372-0ee1-11eb-b0e9-186590d21c4d,2,82,2,1000,2,3,5,0,369,3,3,3,1,1,11,3,0,aece8e1c-0ee1-11eb-b0e9-186590d21c4d,1,3,1,1,1,99,859458,1
aed0bf34-0ee1-11eb-b0e9-186590d21c4d,2,98,2,1007,4,5,3,1,742,4,8,3,1,3,13,4,0,aed0d140-0ee1-11eb-b0e9-186590d21c4d,1,4,2,1,0,58,1857019,1
aed2605a-0ee1-11eb-b0e9-186590d21c4d,1,69,1,1007,5,3,12,0,114,5,9,4,1,2,11,3,0,aed2676c-0ee1-11eb-b0e9-186590d21c4d,2,2,1,0,3,3,1563984,1
aed3df02-0ee1-11eb-b0e9-186590d21c4d,3,98,2,1000,2,3,16,1,910,2,1,1,1,2,13,3,0,aed3eb50-0ee1-11eb-b0e9-186590d21c4d,2,1,1,1,1,46,845725,0
aed56fd4-0ee1-11eb-b0e9-186590d21c4d,2,23,2,1007,3,2,6,0,943,2,8,1,1,3,8,1,0,aed57902-0ee1-11eb-b0e9-186590d21c4d,1,1,1,1,3,81,1638600,1
aed7377e-0ee1-11eb-b0e9-186590d21c4d,3,95,2,1005,1,5,6,0,866,3,3,4,2,3,14,3,0,aed73e4a-0ee1-11eb-b0e9-186590d21c4d,0,3,4,1,2,70,617269,0
aed96864-0ee1-11eb-b0e9-186590d21c4d,2,97,1,1000,1,2,6,0,123,7,9,4,1,3,5,4,0,aed9702a-0ee1-11eb-b0e9-186590d21c4d,0,1,4,1,3,18,8684,1
aedab124-0ee1-11eb-b0e9-186590d21c4d,2,78,2,1006,5,3,14,1,832,8,3,2,2,4,6,2,0,aedac024-0ee1-11eb-b0e9-186590d21c4d,1,1,1,1,0,88,148007,0
aedbf49e-0ee1-11eb-b0e9-186590d21c4d,1,20,1,1001,3,5,15,0,447,5,8,3,1,2,10,1,0,aedbfb42-0ee1-11eb-b0e9-186590d21c4d,2,4,2,1,2,77,829821,0
aedd799a-0ee1-11eb-b0e9-186590d21c4d,1,37,2,1003,4,1,11,1,185,5,9,1,1,4,11,3,0,aedd91aa-0ee1-11eb-b0e9-186590d21c4d,2,4,1,1,2,27,1146949,0
aedfa1ca-0ee1-11eb-b0e9-186590d21c4d,3,48,1,1008,5,5,8,0,226,9,7,4,2,3,3,2,0,aedfaf3a-0ee1-11eb-b0e9-186590d21c4d,0,3,4,0,2,36,1709461,1
aee10858-0ee1-11eb-b0e9-186590d21c4d,1,95,1,1003,3,4,8,1,329,8,6,1,1,2,6,2,0,aee10f6a-0ee1-11eb-b0e9-186590d21c4d,1,2,3,1,3,75,1833029,0
aee230e8-0ee1-11eb-b0e9-186590d21c4d,3,48,1,1004,2,1,15,1,166,5,5,4,1,3,12,3,0,aee23782-0ee1-11eb-b0e9-186590d21c4d,1,1,3,0,3,51,1975375,1
aee3796c-0ee1-11eb-b0e9-186590d21c4d,3,13,2,1005,3,5,19,1,452,7,1,2,1,4,11,3,0,aee38286-0ee1-11eb-b0e9-186590d21c4d,2,3,3,1,2,35,1691640,1
aee4cb14-0ee1-11eb-b0e9-186590d21c4d,1,41,2,1001,3,3,19,0,676,5,2,2,1,4,14,2,0,aee4d370-0ee1-11eb-b0e9-186590d21c4d,0,1,1,1,1,72,988754,1
aee643cc-0ee1-11eb-b0e9-186590d21c4d,2,39,1,1007,2,5,6,0,966,8,7,1,1,2,6,3,0,aee654f2-0ee1-11eb-b0e9-186590d21c4d,2,4,1,1,1,45,968498,1
aee7afc8-0ee1-11eb-b0e9-186590d21c4d,2,14,1,1007,1,2,17,1,887,5,5,4,2,2,12,4,0,aee7b824-0ee1-11eb-b0e9-186590d21c4d,1,1,2,1,4,31,327080,0
aee8e46a-0ee1-11eb-b0e9-186590d21c4d,1,81,1,1000,2,2,16,1,890,7,5,1,2,2,9,3,0,aee8eb2c-0ee1-11eb-b0e9-186590d21c4d,0,4,3,1,4,36,996850,0
aeea6c7c-0ee1-11eb-b0e9-186590d21c4d,2,71,1,1001,5,3,18,1,240,3,1,2,2,3,14,2,0,aeea7b72-0ee1-11eb-b0e9-186590d21c4d,1,3,3,0,4,50,1440815,0
aeebded6-0ee1-11eb-b0e9-186590d21c4d,2,81,1,1000,5,2,17,0,797,2,6,3,1,3,2,1,0,aeebe570-0ee1-11eb-b0e9-186590d21c4d,1,1,1,0,1,76,1498757,0
aeed338a-0ee1-11eb-b0e9-186590d21c4d,2,76,1,1002,4,3,8,1,932,5,4,1,1,4,1,0,0,aeed3ae2-0ee1-11eb-b0e9-186590d21c4d,0,4,1,1,2,30,934554,0
aeee6c50-0ee1-11eb-b0e9-186590d21c4d,2,91,1,1003,4,3,8,1,369,7,9,1,1,2,8,1,0,aeee7330-0ee1-11eb-b0e9-186590d21c4d,2,3,3,1,1,32,1033117,1
aeefc4f6-0ee1-11eb-b0e9-186590d21c4d,1,91,1,1003,4,5,12,0,839,1,6,2,1,1,14,3,0,aeefcbae-0ee1-11eb-b0e9-186590d21c4d,1,1,1,0,1,44,399409,1
aef0faf6-0ee1-11eb-b0e9-186590d21c4d,3,79,1,1006,3,4,18,0,571,8,3,3,1,1,11,3,0,aef1021c-0ee1-11eb-b0e9-186590d21c4d,2,3,1,1,1,54,1910834,1
aef24c76-0ee1-11eb-b0e9-186590d21c4d,2,77,2,1001,2,3,11,1,663,1,3,1,2,3,12,0,0,aef2536a-0ee1-11eb-b0e9-186590d21c4d,0,3,3,1,2,95,1540553,0
aef39630-0ee1-11eb-b0e9-186590d21c4d,1,27,1,1006,3,3,14,1,649,6,3,3,1,3,5,0,0,aef39cac-0ee1-11eb-b0e9-186590d21c4d,2,2,2,0,2,51,507944,1
aef4d4a0-0ee1-11eb-b0e9-186590d21c4d,2,53,2,1006,3,1,16,1,320,5,2,2,2,1,14,2,0,aef4dbbc-0ee1-11eb-b0e9-186590d21c4d,2,4,4,0,2,88,439080,0
aef6173e-0ee1-11eb-b0e9-186590d21c4d,1,56,2,1001,5,4,18,0,510,4,5,2,1,3,10,2,0,aef61e0a-0ee1-11eb-b0e9-186590d21c4d,2,1,4,0,4,28,453717,1
aef7b7d8-0ee1-11eb-b0e9-186590d21c4d,3,75,2,1005,3,3,15,0,817,5,9,3,1,3,4,4,0,aef7c048-0ee1-11eb-b0e9-186590d21c4d,2,2,1,0,4,38,99340,1
aef90f3e-0ee1-11eb-b0e9-186590d21c4d,1,38,1,1000,3,3,15,0,132,6,1,4,2,3,1,4,0,aef91894-0ee1-11eb-b0e9-186590d21c4d,1,3,3,1,1,76,78852,1
aefa8b52-0ee1-11eb-b0e9-186590d21c4d,1,61,2,1004,2,3,15,1,331,8,3,1,1,4,6,4,0,aefa926e-0ee1-11eb-b0e9-186590d21c4d,1,1,3,1,3,19,1181046,0
aefbd3b8-0ee1-11eb-b0e9-186590d21c4d,2,83,1,1000,4,4,3,1,278,7,5,3,1,1,14,1,0,aefbe4ca-0ee1-11eb-b0e9-186590d21c4d,2,4,2,1,3,42,1219218,1
aefd7434-0ee1-11eb-b0e9-186590d21c4d,1,46,2,1008,1,4,17,0,471,6,1,4,2,2,3,4,0,aefd7cb8-0ee1-11eb-b0e9-186590d21c4d,1,1,3,1,0,99,1042267,1
aefee508-0ee1-11eb-b0e9-186590d21c4d,2,88,2,1008,3,3,4,0,994,5,4,4,2,3,9,2,0,aefeec06-0ee1-11eb-b0e9-186590d21c4d,1,4,3,1,2,3,1426217,0
af001978-0ee1-11eb-b0e9-186590d21c4d,2,94,2,1009,1,5,8,1,833,5,1,4,2,4,2,3,0,af002044-0ee1-11eb-b0e9-186590d21c4d,1,1,2,1,4,67,46234,0
af018e3e-0ee1-11eb-b0e9-186590d21c4d,3,44,1,1009,3,4,17,0,485,5,1,1,2,2,13,0,0,af019564-0ee1-11eb-b0e9-186590d21c4d,1,2,4,0,2,12,1508067,0
af02cb0a-0ee1-11eb-b0e9-186590d21c4d,1,92,1,1000,3,5,12,0,178,8,6,4,1,2,5,2,0,af02d1f4-0ee1-11eb-b0e9-186590d21c4d,1,2,1,0,4,68,1934462,0
af048206-0ee1-11eb-b0e9-186590d21c4d,3,55,1,1004,4,3,2,1,834,2,2,3,1,1,3,4,0,af0489b8-0ee1-11eb-b0e9-186590d21c4d,1,4,3,0,0,71,1895870,1
af05cc1a-0ee1-11eb-b0e9-186590d21c4d,3,67,1,1001,1,5,17,1,789,5,4,4,1,3,7,4,0,af05d9da-0ee1-11eb-b0e9-186590d21c4d,1,3,1,0,0,12,114696,0
af072f10-0ee1-11eb-b0e9-186590d21c4d,2,63,2,1007,3,1,10,0,826,7,2,3,2,1,14,0,0,af073708-0ee1-11eb-b0e9-186590d21c4d,0,1,3,0,0,39,960402,1
af08fcf0-0ee1-11eb-b0e9-186590d21c4d,3,94,2,1001,2,4,3,1,448,4,7,2,1,4,6,2,0,af0903f8-0ee1-11eb-b0e9-186590d21c4d,2,4,3,0,4,30,540468,0
af0a5424-0ee1-11eb-b0e9-186590d21c4d,2,26,1,1000,2,3,7,1,144,5,5,4,1,4,3,2,0,af0a5ac8-0ee1-11eb-b0e9-186590d21c4d,2,3,3,1,2,6,755281,1
af0bd754-0ee1-11eb-b0e9-186590d21c4d,1,26,1,1008,4,3,13,0,493,9,6,3,1,2,8,2,0,af0bdfb0-0ee1-11eb-b0e9-186590d21c4d,1,1,3,0,0,92,1243720,0
af0d20dc-0ee1-11eb-b0e9-186590d21c4d,3,84,1,1001,1,4,19,0,343,5,5,1,1,3,7,3,0,af0d27d0-0ee1-11eb-b0e9-186590d21c4d,0,2,1,1,1,25,326220,1
af0ea33a-0ee1-11eb-b0e9-186590d21c4d,2,52,2,1000,2,3,17,0,903,8,9,2,1,4,4,1,0,af0ea9f2-0ee1-11eb-b0e9-186590d21c4d,1,3,1,0,0,91,1524476,1
af0ff7e4-0ee1-11eb-b0e9-186590d21c4d,3,30,1,1009,2,5,9,0,522,3,7,1,1,4,13,1,0,af1002d4-0ee1-11eb-b0e9-186590d21c4d,2,4,1,0,2,81,284754,0
af11b278-0ee1-11eb-b0e9-186590d21c4d,2,32,1,1001,1,3,17,0,441,9,5,1,1,1,12,0,0,af11b94e-0ee1-11eb-b0e9-186590d21c4d,1,1,1,1,2,51,766944,0
af1324e6-0ee1-11eb-b0e9-186590d21c4d,1,91,2,1002,5,2,10,1,733,6,6,1,2,2,8,0,0,af132f5e-0ee1-11eb-b0e9-186590d21c4d,1,4,2,0,3,87,120927,1
af147c42-0ee1-11eb-b0e9-186590d21c4d,2,23,2,1005,5,1,16,0,802,6,9,3,2,4,9,4,0,af148426-0ee1-11eb-b0e9-186590d21c4d,2,1,1,0,1,45,349703,1
af16968a-0ee1-11eb-b0e9-186590d21c4d,1,39,1,1006,2,1,18,0,291,4,5,2,1,3,6,4,0,af169d88-0ee1-11eb-b0e9-186590d21c4d,0,3,4,0,0,54,1079441,1
af180538-0ee1-11eb-b0e9-186590d21c4d,2,73,1,1003,3,1,6,1,831,5,1,2,2,1,12,1,0,af181b72-0ee1-11eb-b0e9-186590d21c4d,2,1,3,1,4,65,43101,1
