SignUpId,CreditCard,Age,Gender,RegionCode,DeviceType,NoOfDevicesUsed,HoursPerDay,isPremiumserviceUsed,keyPress,NoShowsWatched,EoFEvents,EmptySearchResults,Wifi/MobileData,WatchSession,RecommendationSuccess,ExtenstionofTrails,GlobalEvent,DetectedMAC,ProfiledAge,WeekOfMonth,MostActiveTimeofDayForDataUsage,VPN,DownloadHistory,NoConnectedDevicesinHome,CostOfDevices,BoughtMembership
c66cffd2-0f6c-11eb-b477-186590d21c4d,3,79,2,1000,5,5,18,0,229,2,8,3,2,4,12,0,1,c66d0572-0f6c-11eb-b477-186590d21c4d,1,3,1,0,1,23,617377,1
c66e4b76-0f6c-11eb-b477-186590d21c4d,2,41,1,1001,3,1,9,0,614,6,8,1,2,4,12,0,0,c66e50f8-0f6c-11eb-b477-186590d21c4d,1,4,1,0,0,79,1819965,0
c66f83c4-0f6c-11eb-b477-186590d21c4d,2,50,2,1008,5,5,12,0,842,7,8,4,2,2,5,0,1,c66f88a6-0f6c-11eb-b477-186590d21c4d,1,3,4,1,0,60,1502533,1
c670bffa-0f6c-11eb-b477-186590d21c4d,3,56,1,1004,3,3,5,1,405,7,8,2,2,2,7,2,0,c670c5ae-0f6c-11eb-b477-186590d21c4d,1,1,3,1,3,42,1110876,0
c6720b4e-0f6c-11eb-b477-186590d21c4d,1,35,2,1005,3,3,8,1,959,7,7,4,1,1,6,1,1,c6721152-0f6c-11eb-b477-186590d21c4d,1,4,4,0,4,93,772837,0
c6734130-0f6c-11eb-b477-186590d21c4d,2,94,2,1000,5,2,19,1,229,3,8,4,2,1,14,2,0,c6734680-0f6c-11eb-b477-186590d21c4d,1,3,4,0,4,78,1568015,0
c6748a0e-0f6c-11eb-b477-186590d21c4d,2,24,1,1000,4,2,2,1,672,9,4,4,2,2,10,0,1,c6748efa-0f6c-11eb-b477-186590d21c4d,1,3,1,0,0,21,1365420,1
c675c766-0f6c-11eb-b477-186590d21c4d,1,69,2,1000,3,5,16,1,499,1,8,3,2,3,12,2,1,c675ccac-0f6c-11eb-b477-186590d21c4d,1,1,3,0,4,14,991834,0
c67702fc-0f6c-11eb-b477-186590d21c4d,1,62,1,1000,2,1,9,0,919,4,8,1,2,1,2,0,0,c677086a-0f6c-11eb-b477-186590d21c4d,1,3,4,1,0,49,458356,0
c6785544-0f6c-11eb-b477-186590d21c4d,2,51,2,1005,1,5,5,0,444,4,8,3,2,4,11,1,1,c6785b48-0f6c-11eb-b477-186590d21c4d,1,3,4,1,2,24,969527,0
c6799698-0f6c-11eb-b477-186590d21c4d,2,22,2,1007,1,4,19,1,666,9,5,4,2,2,2,0,1,c6799b70-0f6c-11eb-b477-186590d21c4d,1,3,3,0,2,7,96907,1
c67ad526-0f6c-11eb-b477-186590d21c4d,3,20,1,1004,1,2,14,1,931,4,8,4,1,1,1,0,1,c67adac6-0f6c-11eb-b477-186590d21c4d,2,2,2,0,0,80,1158509,0
c67c3286-0f6c-11eb-b477-186590d21c4d,3,28,1,1000,4,3,7,1,337,5,7,3,2,1,1,1,1,c67c3b46-0f6c-11eb-b477-186590d21c4d,1,3,3,0,0,22,106218,1
c67e4878-0f6c-11eb-b477-186590d21c4d,3,84,1,1008,5,5,1,0,807,2,8,4,2,1,14,1,1,c67e5016-0f6c-11eb-b477-186590d21c4d,1,3,4,1,4,46,583211,1
c6800a6e-0f6c-11eb-b477-186590d21c4d,3,38,2,1006,3,4,3,0,770,9,1,4,2,3,8,0,1,c68010e0-0f6c-11eb-b477-186590d21c4d,1,1,2,1,4,41,758893,0
c6823cbc-0f6c-11eb-b477-186590d21c4d,3,84,2,1006,2,5,15,0,167,9,8,3,2,2,12,1,1,c68246d0-0f6c-11eb-b477-186590d21c4d,1,3,3,1,0,9,31002,1
c684ad9e-0f6c-11eb-b477-186590d21c4d,2,95,2,1002,4,4,12,1,892,6,8,3,2,2,12,0,1,c684b802-0f6c-11eb-b477-186590d21c4d,1,3,3,0,3,88,1750930,0
c6878bea-0f6c-11eb-b477-186590d21c4d,0,17,1,1004,3,2,12,1,355,7,9,4,2,3,3,1,1,c687a13e-0f6c-11eb-b477-186590d21c4d,1,3,3,1,1,35,1184382,1
c68afa50-0f6c-11eb-b477-186590d21c4d,1,43,1,1001,4,2,7,1,635,2,8,1,1,1,13,2,0,c68b0d24-0f6c-11eb-b477-186590d21c4d,1,2,3,1,3,52,1512874,0
c68cddca-0f6c-11eb-b477-186590d21c4d,2,86,1,1002,3,2,3,0,172,1,8,3,2,4,8,0,0,c68ce3a6-0f6c-11eb-b477-186590d21c4d,1,1,2,0,2,80,1199649,0
c68e9890-0f6c-11eb-b477-186590d21c4d,2,57,2,1008,5,4,19,0,652,7,8,4,2,3,4,4,1,c68eaae2-0f6c-11eb-b477-186590d21c4d,1,4,4,1,2,67,1156905,0
c6903ad8-0f6c-11eb-b477-186590d21c4d,3,82,2,1008,2,3,7,0,111,2,8,1,2,4,7,3,0,c6904104-0f6c-11eb-b477-186590d21c4d,1,2,1,1,2,48,1430721,0
c691ced4-0f6c-11eb-b477-186590d21c4d,2,78,1,1009,3,5,10,0,247,2,8,4,2,1,5,0,1,c691d42e-0f6c-11eb-b477-186590d21c4d,1,3,1,1,2,63,1671250,1
c693b19a-0f6c-11eb-b477-186590d21c4d,1,96,1,1009,3,3,5,1,326,4,8,4,2,3,8,2,1,c693bb36-0f6c-11eb-b477-186590d21c4d,1,1,3,0,2,26,1301021,0
c6958448-0f6c-11eb-b477-186590d21c4d,2,95,1,1007,1,5,14,0,697,7,8,3,1,4,9,4,1,c6958fd8-0f6c-11eb-b477-186590d21c4d,1,2,3,1,1,84,1816301,0
c69816b8-0f6c-11eb-b477-186590d21c4d,3,63,1,1000,4,2,2,0,495,9,8,3,2,1,10,0,1,c6981bae-0f6c-11eb-b477-186590d21c4d,1,3,3,1,1,11,436967,1
c69a47e4-0f6c-11eb-b477-186590d21c4d,2,27,2,1009,3,2,2,1,606,7,6,3,2,3,14,0,1,c69a52a2-0f6c-11eb-b477-186590d21c4d,1,3,3,0,1,15,668481,1
c69c7ffa-0f6c-11eb-b477-186590d21c4d,2,43,2,1001,3,5,1,0,805,7,8,4,2,4,14,0,1,c69c86c6-0f6c-11eb-b477-186590d21c4d,1,3,2,0,1,11,1698789,1
c69e44f2-0f6c-11eb-b477-186590d21c4d,1,40,1,1004,2,1,10,1,244,8,1,4,2,3,14,1,1,c69e4a88-0f6c-11eb-b477-186590d21c4d,1,3,1,0,2,52,1717589,1
c69f9be0-0f6c-11eb-b477-186590d21c4d,2,41,1,1004,4,5,7,1,541,3,8,3,2,1,7,3,1,c69fa266-0f6c-11eb-b477-186590d21c4d,1,1,2,0,4,99,62407,0
c6a10520-0f6c-11eb-b477-186590d21c4d,2,28,1,1003,4,4,11,1,402,8,1,2,1,2,3,2,0,c6a10b56-0f6c-11eb-b477-186590d21c4d,1,3,4,0,1,71,1962058,0
c6a275c2-0f6c-11eb-b477-186590d21c4d,2,48,1,1008,4,5,13,0,156,5,8,4,1,1,3,2,0,c6a27b94-0f6c-11eb-b477-186590d21c4d,1,1,4,0,0,73,1667768,0
c6a3c72e-0f6c-11eb-b477-186590d21c4d,2,23,1,1006,4,3,9,1,556,3,3,4,2,3,10,0,0,c6a3cd28-0f6c-11eb-b477-186590d21c4d,1,2,1,0,4,72,1041489,0
c6a53fe6-0f6c-11eb-b477-186590d21c4d,0,15,1,1002,3,4,14,1,795,5,3,4,1,2,13,2,0,c6a54806-0f6c-11eb-b477-186590d21c4d,0,2,4,1,3,5,820357,0
c6a6fb6a-0f6c-11eb-b477-186590d21c4d,0,18,1,1005,4,5,17,1,204,3,3,3,2,4,13,2,0,c6a70146-0f6c-11eb-b477-186590d21c4d,2,4,2,0,3,38,526019,0
c6a9226e-0f6c-11eb-b477-186590d21c4d,1,93,2,1001,3,1,15,0,955,3,8,4,2,3,10,1,1,c6a9299e-0f6c-11eb-b477-186590d21c4d,1,3,4,1,4,44,1745807,1
c6ab4fe4-0f6c-11eb-b477-186590d21c4d,2,44,1,1005,2,3,9,0,721,4,8,1,1,4,9,0,0,c6ab666e-0f6c-11eb-b477-186590d21c4d,1,2,3,0,1,43,223665,0
c6ad4dda-0f6c-11eb-b477-186590d21c4d,2,97,1,1002,2,5,13,0,854,8,8,3,2,1,6,1,1,c6ad530c-0f6c-11eb-b477-186590d21c4d,1,3,2,0,1,81,58425,1
c6af7f92-0f6c-11eb-b477-186590d21c4d,3,21,1,1000,4,1,16,1,402,9,6,1,2,3,4,0,1,c6af8b2c-0f6c-11eb-b477-186590d21c4d,1,3,1,0,3,55,866253,1
c6b13e9a-0f6c-11eb-b477-186590d21c4d,1,64,1,1008,1,2,19,0,710,8,8,3,2,1,10,0,1,c6b14354-0f6c-11eb-b477-186590d21c4d,1,3,3,1,0,25,1861002,1
c6b2b95a-0f6c-11eb-b477-186590d21c4d,3,46,2,1007,4,5,15,0,476,5,8,2,1,4,9,3,1,c6b2beb4-0f6c-11eb-b477-186590d21c4d,1,1,1,0,0,6,1241951,0
c6b3ed0c-0f6c-11eb-b477-186590d21c4d,2,74,2,1001,3,4,10,1,320,3,8,1,2,3,3,0,1,c6b3f1b2-0f6c-11eb-b477-186590d21c4d,1,3,3,1,4,31,1740988,1
c6b546a2-0f6c-11eb-b477-186590d21c4d,3,85,1,1009,5,1,9,0,718,5,8,1,1,1,5,3,0,c6b54c06-0f6c-11eb-b477-186590d21c4d,1,3,4,1,1,30,1951404,0
c6b69872-0f6c-11eb-b477-186590d21c4d,1,55,2,1006,4,4,4,0,922,9,8,2,1,2,6,2,1,c6b69dc2-0f6c-11eb-b477-186590d21c4d,1,4,2,0,1,24,1529097,0
c6b80f18-0f6c-11eb-b477-186590d21c4d,0,17,2,1000,3,5,3,1,392,5,3,2,2,4,13,1,1,c6b813d2-0f6c-11eb-b477-186590d21c4d,2,3,3,1,1,89,686219,1
c6b9c56a-0f6c-11eb-b477-186590d21c4d,3,80,1,1005,3,4,17,0,988,1,8,1,1,2,1,3,1,c6b9cace-0f6c-11eb-b477-186590d21c4d,1,1,2,0,0,41,1664746,0
c6bb2fa4-0f6c-11eb-b477-186590d21c4d,3,77,1,1008,2,4,14,1,844,5,8,2,2,3,13,1,1,c6bb347c-0f6c-11eb-b477-186590d21c4d,1,3,4,0,3,89,1870922,1
c6bcabea-0f6c-11eb-b477-186590d21c4d,3,32,2,1004,4,5,14,1,438,3,1,1,2,1,8,1,1,c6bcb108-0f6c-11eb-b477-186590d21c4d,1,3,1,0,3,89,527516,1
c6be0580-0f6c-11eb-b477-186590d21c4d,3,56,1,1004,5,5,6,0,652,5,8,4,2,3,2,0,1,c6be0f94-0f6c-11eb-b477-186590d21c4d,1,3,4,1,2,62,674665,1
c6bf6f1a-0f6c-11eb-b477-186590d21c4d,0,13,1,1001,1,2,16,1,776,8,6,3,2,3,8,0,1,c6bf7438-0f6c-11eb-b477-186590d21c4d,1,3,2,0,1,5,1306095,1
c6c171fc-0f6c-11eb-b477-186590d21c4d,3,20,1,1007,4,5,6,1,243,7,3,3,2,1,10,3,0,c6c17cba-0f6c-11eb-b477-186590d21c4d,2,2,3,1,3,44,235596,0
c6c34b94-0f6c-11eb-b477-186590d21c4d,3,61,1,1000,2,2,9,0,105,6,8,4,2,1,13,4,1,c6c352f6-0f6c-11eb-b477-186590d21c4d,1,4,4,0,4,28,1942824,0
c6c57bd0-0f6c-11eb-b477-186590d21c4d,3,66,2,1002,5,4,1,0,209,9,8,3,2,4,2,3,0,c6c5818e-0f6c-11eb-b477-186590d21c4d,1,2,3,1,1,32,1483744,0
c6c6e614-0f6c-11eb-b477-186590d21c4d,2,47,1,1009,5,4,19,0,939,5,8,1,2,4,11,2,0,c6c6eba0-0f6c-11eb-b477-186590d21c4d,1,1,1,0,2,62,438006,0
c6c8be76-0f6c-11eb-b477-186590d21c4d,2,50,1,1004,1,3,19,1,262,1,8,3,2,1,5,3,0,c6c8ce52-0f6c-11eb-b477-186590d21c4d,1,4,2,1,3,9,1514795,0
c6cbeeb6-0f6c-11eb-b477-186590d21c4d,3,57,2,1002,3,3,6,1,629,7,8,2,2,2,1,0,0,c6cc04c8-0f6c-11eb-b477-186590d21c4d,1,4,4,0,3,46,671563,0
c6cd71a0-0f6c-11eb-b477-186590d21c4d,1,98,1,1003,4,4,12,0,979,5,8,3,2,1,7,1,1,c6cd765a-0f6c-11eb-b477-186590d21c4d,1,3,1,0,0,72,1904576,1
c6cf0056-0f6c-11eb-b477-186590d21c4d,2,77,1,1001,3,4,14,0,461,7,8,2,1,2,5,3,0,c6cf068c-0f6c-11eb-b477-186590d21c4d,1,3,2,1,0,47,1709351,0
c6d037d2-0f6c-11eb-b477-186590d21c4d,2,21,2,1007,4,1,14,1,987,5,3,3,2,4,3,0,1,c6d03e30-0f6c-11eb-b477-186590d21c4d,1,3,3,1,4,2,684270,1
c6d1a6f8-0f6c-11eb-b477-186590d21c4d,0,15,2,1000,5,2,4,1,372,1,6,1,2,4,9,0,1,c6d1aba8-0f6c-11eb-b477-186590d21c4d,2,3,2,0,0,32,593565,1
c6d44340-0f6c-11eb-b477-186590d21c4d,2,40,2,1003,5,3,4,1,904,2,6,2,2,1,13,0,1,c6d448b8-0f6c-11eb-b477-186590d21c4d,1,3,4,0,0,92,1169432,1
c6d5d9b2-0f6c-11eb-b477-186590d21c4d,2,44,1,1000,2,2,19,0,596,4,8,3,2,3,14,1,1,c6d5e0a6-0f6c-11eb-b477-186590d21c4d,1,3,4,1,4,9,1803976,0
c6d73186-0f6c-11eb-b477-186590d21c4d,1,40,2,1000,2,5,11,1,469,8,9,2,2,4,3,3,1,c6d7373a-0f6c-11eb-b477-186590d21c4d,1,2,1,0,4,72,1556309,0
c6d8ee68-0f6c-11eb-b477-186590d21c4d,1,26,2,1002,4,4,17,1,440,5,6,4,2,4,13,0,1,c6d8f37c-0f6c-11eb-b477-186590d21c4d,1,3,2,0,3,3,1018806,1
c6da2c7e-0f6c-11eb-b477-186590d21c4d,1,27,1,1004,4,2,9,1,706,1,3,4,2,2,5,0,1,c6da3142-0f6c-11eb-b477-186590d21c4d,1,3,1,1,0,93,290050,1
c6db5680-0f6c-11eb-b477-186590d21c4d,2,60,2,1003,5,1,19,0,304,3,8,3,2,1,4,4,0,c6db5b9e-0f6c-11eb-b477-186590d21c4d,1,4,4,0,0,87,1605294,0
c6dc8c9e-0f6c-11eb-b477-186590d21c4d,1,96,1,1003,2,4,8,1,104,2,8,4,2,3,11,0,1,c6dc92b6-0f6c-11eb-b477-186590d21c4d,1,3,3,1,2,80,1023755,1
c6de0d1c-0f6c-11eb-b477-186590d21c4d,2,59,2,1001,5,2,19,1,683,9,8,2,1,1,10,1,0,c6de129e-0f6c-11eb-b477-186590d21c4d,1,1,4,0,4,33,478173,0
c6df5cd0-0f6c-11eb-b477-186590d21c4d,3,96,1,1008,2,2,9,1,538,4,8,4,1,1,5,4,0,c6df6612-0f6c-11eb-b477-186590d21c4d,1,1,3,0,1,12,192140,0
c6e0c52a-0f6c-11eb-b477-186590d21c4d,0,18,2,1006,5,1,18,1,155,3,2,3,1,3,14,3,1,c6e0caca-0f6c-11eb-b477-186590d21c4d,0,1,4,1,2,94,164845,0
c6e22c30-0f6c-11eb-b477-186590d21c4d,1,33,1,1001,1,1,19,0,542,5,1,4,1,2,8,1,0,c6e23266-0f6c-11eb-b477-186590d21c4d,1,3,1,1,1,95,1772585,0
c6e3a81c-0f6c-11eb-b477-186590d21c4d,1,81,1,1008,1,1,9,1,820,1,8,2,2,1,9,1,1,c6e3acd6-0f6c-11eb-b477-186590d21c4d,1,3,1,1,3,31,1889536,1
c6e4f99c-0f6c-11eb-b477-186590d21c4d,2,93,2,1001,5,5,18,1,684,8,8,2,2,1,4,0,1,c6e4ff46-0f6c-11eb-b477-186590d21c4d,1,3,2,1,3,32,842105,1
c6e65dfa-0f6c-11eb-b477-186590d21c4d,3,37,1,1008,5,1,3,1,405,1,3,3,2,2,7,4,1,c6e663a4-0f6c-11eb-b477-186590d21c4d,1,1,2,0,0,9,1706453,0
c6e79ac6-0f6c-11eb-b477-186590d21c4d,2,27,1,1008,2,1,17,1,560,1,4,2,1,2,7,2,1,c6e7a05c-0f6c-11eb-b477-186590d21c4d,1,2,3,0,2,22,1863875,0
c6e8ec8c-0f6c-11eb-b477-186590d21c4d,1,76,2,1005,2,2,17,0,912,6,8,2,1,3,13,3,1,c6e8f204-0f6c-11eb-b477-186590d21c4d,1,1,4,0,1,9,420520,0
c6ea2bba-0f6c-11eb-b477-186590d21c4d,1,43,2,1002,4,5,5,1,655,3,8,1,2,1,6,1,1,c6ea316e-0f6c-11eb-b477-186590d21c4d,1,3,3,0,1,61,854529,0
c6eb5d00-0f6c-11eb-b477-186590d21c4d,2,41,1,1004,5,3,16,1,981,8,8,1,2,4,10,0,0,c6eb625a-0f6c-11eb-b477-186590d21c4d,1,3,2,0,0,34,1101070,0
c6ec9120-0f6c-11eb-b477-186590d21c4d,3,20,2,1005,3,2,7,1,965,8,2,2,1,2,5,3,1,c6ec9670-0f6c-11eb-b477-186590d21c4d,2,2,2,0,3,77,515081,0
c6edc3a6-0f6c-11eb-b477-186590d21c4d,3,66,1,1007,1,3,11,0,203,5,8,2,1,4,9,3,0,c6edc8ec-0f6c-11eb-b477-186590d21c4d,1,1,1,0,0,81,454182,0
c6ef082e-0f6c-11eb-b477-186590d21c4d,3,47,2,1004,4,5,11,0,670,6,8,1,2,3,3,0,1,c6ef0cfc-0f6c-11eb-b477-186590d21c4d,1,3,4,1,0,48,126472,1
c6f032d0-0f6c-11eb-b477-186590d21c4d,2,41,2,1002,2,4,6,1,820,6,8,1,2,2,2,2,1,c6f037f8-0f6c-11eb-b477-186590d21c4d,1,4,2,1,3,60,462096,0
c6f16ab0-0f6c-11eb-b477-186590d21c4d,3,80,1,1007,3,5,5,1,761,5,8,4,2,3,8,3,1,c6f16ff6-0f6c-11eb-b477-186590d21c4d,1,3,3,1,1,96,753618,0
c6f2ba1e-0f6c-11eb-b477-186590d21c4d,2,74,1,1000,1,3,12,1,889,6,8,3,1,1,2,1,1,c6f2bfdc-0f6c-11eb-b477-186590d21c4d,1,1,4,1,2,79,1942986,0
c6f3f1f4-0f6c-11eb-b477-186590d21c4d,3,91,1,1004,5,4,16,0,382,9,8,3,2,4,3,1,1,c6f3f6a4-0f6c-11eb-b477-186590d21c4d,1,3,2,1,3,35,150601,1
c6f511c4-0f6c-11eb-b477-186590d21c4d,3,77,1,1009,4,3,1,1,590,2,8,3,1,3,8,4,1,c6f51700-0f6c-11eb-b477-186590d21c4d,1,4,4,0,2,42,1803972,0
c6f64120-0f6c-11eb-b477-186590d21c4d,1,68,1,1002,4,5,13,1,514,4,8,2,2,1,6,0,1,c6f646d4-0f6c-11eb-b477-186590d21c4d,1,3,3,0,2,83,1148263,1
c6f766ea-0f6c-11eb-b477-186590d21c4d,2,55,1,1007,5,3,13,1,295,1,8,4,2,4,2,1,1,c6f76b86-0f6c-11eb-b477-186590d21c4d,1,3,4,0,2,31,877526,1
c6f89876-0f6c-11eb-b477-186590d21c4d,3,94,2,1005,1,3,12,0,428,8,8,3,1,1,13,4,0,c6f89db2-0f6c-11eb-b477-186590d21c4d,1,3,1,0,0,20,1856000,0
c6f9b990-0f6c-11eb-b477-186590d21c4d,2,27,2,1005,5,1,14,1,274,2,6,2,1,3,7,0,1,c6f9beae-0f6c-11eb-b477-186590d21c4d,1,3,2,1,1,93,1079437,0
c6fb1358-0f6c-11eb-b477-186590d21c4d,2,96,2,1003,1,2,12,1,808,1,8,1,2,2,14,1,1,c6fb18bc-0f6c-11eb-b477-186590d21c4d,1,3,3,1,1,44,1907866,1
c6fc941c-0f6c-11eb-b477-186590d21c4d,2,34,2,1000,2,2,16,1,362,9,6,2,2,4,2,1,0,c6fca236-0f6c-11eb-b477-186590d21c4d,1,1,2,0,0,15,456570,0
c6fe0ae0-0f6c-11eb-b477-186590d21c4d,2,74,1,1005,4,5,15,0,942,6,8,1,1,3,3,4,1,c6fe109e-0f6c-11eb-b477-186590d21c4d,1,4,4,0,3,13,1157445,0
c6ff3e2e-0f6c-11eb-b477-186590d21c4d,0,16,2,1003,3,4,18,1,743,9,7,4,2,4,10,1,1,c6ff42fc-0f6c-11eb-b477-186590d21c4d,0,3,1,0,4,8,6181,1
c70073e8-0f6c-11eb-b477-186590d21c4d,2,52,2,1001,2,1,18,1,425,3,8,3,2,1,13,4,0,c70079ba-0f6c-11eb-b477-186590d21c4d,1,1,3,0,3,16,1529422,0
c701e6f6-0f6c-11eb-b477-186590d21c4d,1,89,1,1001,4,4,13,1,377,9,8,4,2,3,9,0,1,c701ebf6-0f6c-11eb-b477-186590d21c4d,1,3,2,1,4,86,1483029,1
c70317a6-0f6c-11eb-b477-186590d21c4d,0,16,2,1004,1,2,12,1,762,5,2,1,2,4,14,1,1,c7031c6a-0f6c-11eb-b477-186590d21c4d,1,3,1,1,1,15,900393,1
c7043f00-0f6c-11eb-b477-186590d21c4d,1,70,1,1008,3,5,16,0,577,3,8,4,1,3,3,0,0,c7044428-0f6c-11eb-b477-186590d21c4d,1,1,1,0,1,8,187871,0
c708c0d4-0f6c-11eb-b477-186590d21c4d,3,41,1,1001,3,1,10,0,330,2,8,4,2,1,9,0,1,c708cb4c-0f6c-11eb-b477-186590d21c4d,1,3,1,1,0,15,1712106,1
c70aa93a-0f6c-11eb-b477-186590d21c4d,2,39,1,1008,3,5,13,0,902,6,3,1,2,3,8,0,1,c70ab092-0f6c-11eb-b477-186590d21c4d,1,3,2,1,1,30,56831,1
c70c8d40-0f6c-11eb-b477-186590d21c4d,3,61,1,1005,2,1,1,1,608,1,8,2,2,4,10,0,1,c70c92b8-0f6c-11eb-b477-186590d21c4d,1,2,1,0,1,6,406270,0
c70dfab8-0f6c-11eb-b477-186590d21c4d,1,25,1,1008,5,5,18,1,538,1,9,1,2,2,12,0,1,c70dffcc-0f6c-11eb-b477-186590d21c4d,1,3,1,1,0,11,1977503,1
c70f382e-0f6c-11eb-b477-186590d21c4d,2,93,2,1004,1,1,17,1,686,6,8,2,2,3,8,1,1,c70f3cd4-0f6c-11eb-b477-186590d21c4d,1,3,1,0,2,22,1332720,1
c710868e-0f6c-11eb-b477-186590d21c4d,1,63,1,1001,5,2,12,0,770,3,8,1,2,2,1,2,1,c7108c1a-0f6c-11eb-b477-186590d21c4d,1,4,2,0,3,72,1952108,0
c711c76a-0f6c-11eb-b477-186590d21c4d,3,51,2,1006,4,3,19,0,440,1,8,4,2,2,7,3,1,c711cce2-0f6c-11eb-b477-186590d21c4d,1,4,2,0,1,14,1723064,0
c712f9f0-0f6c-11eb-b477-186590d21c4d,1,45,2,1007,5,2,6,1,724,1,8,1,2,3,6,0,0,c712ff4a-0f6c-11eb-b477-186590d21c4d,1,3,4,0,3,55,929885,0
c71437de-0f6c-11eb-b477-186590d21c4d,1,74,1,1006,5,4,13,1,542,2,8,1,2,1,14,1,1,c7143cc0-0f6c-11eb-b477-186590d21c4d,1,3,4,0,1,79,1673861,1
c71585ee-0f6c-11eb-b477-186590d21c4d,2,65,2,1009,1,5,15,0,595,7,8,1,1,4,8,3,0,c7158b5c-0f6c-11eb-b477-186590d21c4d,1,1,3,1,0,52,1607605,0
c716ddd6-0f6c-11eb-b477-186590d21c4d,3,48,2,1005,3,2,17,0,252,9,8,4,2,3,6,0,1,c716e2d6-0f6c-11eb-b477-186590d21c4d,1,3,2,1,1,99,95587,1
c7181804-0f6c-11eb-b477-186590d21c4d,0,17,1,1006,5,1,13,1,349,3,6,2,2,1,14,0,1,c7181d2c-0f6c-11eb-b477-186590d21c4d,0,1,2,1,1,95,678023,0
c719417a-0f6c-11eb-b477-186590d21c4d,2,72,2,1001,3,4,6,1,144,3,8,1,2,3,9,0,1,c7194602-0f6c-11eb-b477-186590d21c4d,1,3,4,0,1,47,506097,1
c71a6bfe-0f6c-11eb-b477-186590d21c4d,2,73,2,1006,1,3,6,1,263,8,8,1,1,1,7,4,1,c71a713a-0f6c-11eb-b477-186590d21c4d,1,4,3,1,4,74,1975093,0
c71bb7c0-0f6c-11eb-b477-186590d21c4d,3,43,2,1005,2,4,13,1,496,9,8,2,1,1,9,1,0,c71bbd24-0f6c-11eb-b477-186590d21c4d,1,4,4,1,1,63,914079,0
c71d355a-0f6c-11eb-b477-186590d21c4d,0,14,1,1002,5,5,12,1,628,3,6,1,1,4,14,3,1,c71d3bf4-0f6c-11eb-b477-186590d21c4d,1,3,4,1,3,14,187537,0
c71eb808-0f6c-11eb-b477-186590d21c4d,2,32,2,1002,1,1,14,1,696,3,3,3,2,2,11,1,1,c71ebdb2-0f6c-11eb-b477-186590d21c4d,1,1,2,0,1,10,877339,0
c72095a6-0f6c-11eb-b477-186590d21c4d,1,43,2,1003,2,5,1,1,681,6,8,2,2,1,1,1,1,c7209a74-0f6c-11eb-b477-186590d21c4d,1,3,1,0,4,1,1424169,1
c721dc40-0f6c-11eb-b477-186590d21c4d,1,78,2,1009,1,3,5,1,383,4,8,4,2,2,4,1,1,c721e12c-0f6c-11eb-b477-186590d21c4d,1,3,1,0,3,66,1492280,1
c723179a-0f6c-11eb-b477-186590d21c4d,1,71,1,1003,1,4,5,0,278,6,8,1,1,2,12,4,0,c7231cfe-0f6c-11eb-b477-186590d21c4d,1,1,2,1,4,95,986930,0
c72472ca-0f6c-11eb-b477-186590d21c4d,1,38,2,1006,5,4,10,1,545,7,3,2,2,4,11,0,1,c72477f2-0f6c-11eb-b477-186590d21c4d,1,3,3,0,2,80,1510921,1
c725b8ce-0f6c-11eb-b477-186590d21c4d,1,79,1,1000,2,4,8,0,939,1,8,2,2,2,5,1,1,c725bdb0-0f6c-11eb-b477-186590d21c4d,1,3,3,0,4,34,1051792,1
c726ef1e-0f6c-11eb-b477-186590d21c4d,3,38,2,1007,1,5,1,1,148,3,7,2,2,3,6,0,1,c726f4d2-0f6c-11eb-b477-186590d21c4d,1,3,2,0,4,42,43384,0
c7281114-0f6c-11eb-b477-186590d21c4d,3,66,2,1005,4,2,4,0,191,1,8,2,2,4,13,0,1,c728159c-0f6c-11eb-b477-186590d21c4d,1,3,3,1,2,13,1274945,1
c72935da-0f6c-11eb-b477-186590d21c4d,2,52,2,1003,3,3,14,1,953,5,8,3,2,3,12,0,1,c7293abc-0f6c-11eb-b477-186590d21c4d,1,3,2,1,2,98,714570,1
c72a6680-0f6c-11eb-b477-186590d21c4d,2,22,2,1007,3,2,16,1,630,8,2,2,1,1,5,2,1,c72a6ba8-0f6c-11eb-b477-186590d21c4d,1,3,1,0,4,72,57982,0
c72c28f8-0f6c-11eb-b477-186590d21c4d,2,42,1,1000,5,2,5,0,266,3,8,3,1,2,13,0,1,c72c30a0-0f6c-11eb-b477-186590d21c4d,1,3,1,0,4,25,1360832,0
c72d7230-0f6c-11eb-b477-186590d21c4d,0,17,1,1002,4,5,8,1,858,5,7,3,2,1,9,1,1,c72d77b2-0f6c-11eb-b477-186590d21c4d,1,3,1,0,2,81,582726,1
c72efaba-0f6c-11eb-b477-186590d21c4d,1,68,1,1008,1,5,7,0,554,4,8,2,2,3,9,4,1,c72f0064-0f6c-11eb-b477-186590d21c4d,1,2,4,1,2,45,156899,0
c7303a56-0f6c-11eb-b477-186590d21c4d,2,97,1,1004,4,1,3,1,994,9,8,4,2,3,14,3,0,c730400a-0f6c-11eb-b477-186590d21c4d,1,2,4,0,4,16,1290328,0
c731801e-0f6c-11eb-b477-186590d21c4d,3,34,1,1004,5,4,19,1,240,9,1,3,1,4,7,3,1,c73185aa-0f6c-11eb-b477-186590d21c4d,1,3,3,1,1,17,14696,0
